asset_id,trade_date,open,high,low,close,volume,adj_factor
SSE:600016,2024-03-12,47.966,48.348,47.675,48.131,2290690,1.000000
SSE:600016,2024-03-13,48.075,48.645,47.819,48.397,1974029,1.000000
SSE:600016,2024-03-14,48.463,49.462,48.410,49.308,2071262,1.000000
SSE:600016,2024-03-15,49.020,49.203,48.375,48.558,3088990,1.000000
SSE:600016,2024-03-18,48.668,49.569,48.644,49.243,1516819,1.000000
SSE:600016,2024-03-19,49.476,50.391,49.161,50.203,1772280,1.000000
SSE:600016,2024-03-20,50.449,50.488,49.481,49.747,1130750,1.000000
SSE:600016,2024-03-21,49.712,50.521,49.303,50.340,3559032,1.000000
SSE:600016,2024-03-22,50.472,51.343,50.169,51.201,1001219,1.000000
SSE:600016,2024-03-25,51.589,51.752,49.792,49.953,2838634,1.000000
SSE:600016,2024-03-26,50.144,50.869,49.778,50.435,2596286,1.000000
SSE:600016,2024-03-27,49.731,51.545,49.411,51.418,2448945,1.000000
SSE:600016,2024-03-28,51.294,51.537,50.824,51.086,1494098,1.000000
SSE:600016,2024-03-29,50.851,51.923,50.452,51.642,597820,1.000000
SSE:600016,2024-04-01,51.574,52.796,51.249,52.343,1812412,1.000000
SSE:600016,2024-04-02,52.535,53.696,52.196,53.466,1592956,1.000000
SSE:600016,2024-04-03,53.514,53.766,51.718,52.051,2249420,1.000000
SSE:600016,2024-04-04,52.251,52.950,51.980,52.658,2729890,1.000000
SSE:600016,2024-04-05,52.646,52.913,52.071,52.356,2951915,1.000000
SSE:600016,2024-04-08,52.355,52.988,52.148,52.716,2042027,1.000000
SSE:600016,2024-04-09,52.566,52.939,52.323,52.647,811734,1.000000
SSE:600016,2024-04-10,52.934,53.226,52.094,52.310,1946623,1.000000
SSE:600016,2024-04-11,52.413,52.648,51.726,51.933,2114378,1.000000
SSE:600016,2024-04-12,51.824,52.386,51.659,52.157,3461088,1.000000
SSE:600016,2024-04-15,51.999,53.064,51.625,52.788,1083930,1.000000
SSE:600016,2024-04-16,52.918,53.144,52.235,52.545,1325054,1.000000
SSE:600016,2024-04-17,52.735,53.188,52.333,52.910,1720888,1.000000
SSE:600016,2024-04-18,52.892,53.807,52.840,53.509,1519108,1.000000
SSE:600016,2024-04-19,53.384,53.844,53.159,53.461,1823190,1.000000
SSE:600016,2024-04-22,53.944,53.991,53.497,53.796,1797475,1.000000
SSE:600016,2024-04-23,53.700,54.061,53.456,53.740,2670781,1.000000
SSE:600016,2024-04-24,53.713,53.876,53.584,53.681,1390252,1.000000
SSE:600016,2024-04-25,53.767,53.985,53.288,53.393,2427160,1.000000
SSE:600016,2024-04-26,53.370,53.692,52.971,53.242,1887716,1.000000
SSE:600016,2024-04-29,53.199,53.319,52.220,52.596,1724717,1.000000
SSE:600016,2024-04-30,52.517,54.267,52.351,53.907,2527270,1.000000
SSE:600016,2024-05-01,53.745,54.173,53.452,54.075,1660272,1.000000
SSE:600016,2024-05-02,53.933,54.166,53.430,53.751,1974520,1.000000
SSE:600016,2024-05-03,53.849,54.328,53.625,54.030,2106585,1.000000
SSE:600016,2024-05-06,54.125,54.703,53.801,54.307,1632724,1.000000
SSE:600016,2024-05-07,54.151,55.089,53.834,54.769,2977397,1.000000
SSE:600016,2024-05-08,54.768,55.089,54.246,54.484,2431130,1.000000
SSE:600016,2024-05-09,54.123,54.327,53.857,54.141,1442305,1.000000
SSE:600016,2024-05-10,54.096,54.417,53.638,53.965,1296826,1.000000
SSE:600016,2024-05-13,54.202,54.421,53.474,53.688,1985332,1.000000
SSE:600016,2024-05-14,53.645,55.030,53.277,54.583,2255363,1.000000
SSE:600016,2024-05-15,54.416,55.735,53.991,55.548,3186337,1.000000
SSE:600016,2024-05-16,55.231,55.790,54.374,54.796,2034017,1.000000
SSE:600016,2024-05-17,54.920,55.907,54.688,55.660,2864615,1.000000
SSE:600016,2024-05-20,55.739,56.235,55.028,55.397,1486338,1.000000
SSE:600016,2024-05-21,55.602,55.872,54.868,55.271,1341766,1.000000
SSE:600016,2024-05-22,55.372,55.634,54.391,54.704,1809015,1.000000
SSE:600016,2024-05-23,54.892,56.198,54.802,55.955,1024646,1.000000
SSE:600016,2024-05-24,56.451,56.916,55.976,56.554,1254827,1.000000
SSE:600016,2024-05-27,56.686,57.377,56.367,57.074,2869397,1.000000
SSE:600016,2024-05-28,56.932,57.137,56.159,56.493,1411789,1.000000
SSE:600016,2024-05-29,56.590,57.128,56.311,56.916,1866524,1.000000
SSE:600016,2024-05-30,56.832,57.196,56.394,56.596,1781932,1.000000
SSE:600016,2024-05-31,56.886,57.226,55.479,55.742,1546378,1.000000
SSE:600016,2024-06-03,55.773,57.325,55.349,56.983,1393216,1.000000
SSE:600016,2024-06-04,56.883,57.004,56.235,56.692,1386400,1.000000
SSE:600016,2024-06-05,56.876,57.161,55.365,55.672,2593277,1.000000
SSE:600016,2024-06-06,55.483,56.554,55.236,56.194,2486588,1.000000
SSE:600016,2024-06-07,56.298,56.503,55.154,55.601,1466550,1.000000
SSE:600016,2024-06-10,55.415,55.764,55.364,55.493,1125274,1.000000
SSE:600016,2024-06-11,55.582,56.527,55.392,55.986,2121487,1.000000
SSE:600016,2024-06-12,55.859,55.976,54.843,55.355,1335627,1.000000
SSE:600016,2024-06-13,55.192,55.666,54.728,55.368,1359678,1.000000
SSE:600016,2024-06-14,55.412,55.707,53.498,53.709,4025885,1.000000
SSE:600016,2024-06-17,54.139,54.276,53.322,53.451,1940944,1.000000
SSE:600016,2024-06-18,54.005,54.234,53.429,53.773,2438696,1.020000
SSE:600016,2024-06-19,53.502,53.785,53.042,53.373,1373346,1.020000
SSE:600016,2024-06-20,53.298,53.545,52.560,52.779,2912125,1.020000
SSE:600016,2024-06-21,52.587,52.828,52.053,52.203,123157,1.020000
SSE:600016,2024-06-24,52.282,52.671,51.200,51.633,3132383,1.020000
SSE:600016,2024-06-25,51.330,52.202,51.179,52.001,2021139,1.020000
SSE:600016,2024-06-26,52.154,52.399,51.632,51.916,1923812,1.020000
SSE:600016,2024-06-27,51.601,51.795,51.087,51.530,2388560,1.020000
SSE:600016,2024-06-28,51.522,51.697,50.756,51.132,2177461,1.020000
SSE:600016,2024-07-01,51.394,52.496,51.117,52.371,1841596,1.020000
SSE:600016,2024-07-02,52.336,53.360,51.953,53.338,2506358,1.020000
SSE:600016,2024-07-03,53.469,53.857,52.809,53.157,2473323,1.020000
SSE:600016,2024-07-04,53.044,54.564,52.859,54.260,2016120,1.020000
SSE:600016,2024-07-05,54.073,54.320,53.666,54.125,2087598,1.020000
SSE:600016,2024-07-08,53.648,55.005,53.409,54.745,2165093,1.020000
SSE:600016,2024-07-09,54.939,55.252,53.940,54.285,799052,1.020000
SSE:600016,2024-07-10,54.369,54.760,54.323,54.470,1937678,1.020000
SSE:600016,2024-07-11,54.279,59.646,54.022,59.298,529088,1.020000
SSE:600016,2024-07-12,58.860,60.513,58.764,60.091,563150,1.020000
SSE:600016,2024-07-15,60.325,60.577,59.424,59.777,2337012,1.020000
SSE:600016,2024-07-16,59.665,61.250,59.445,60.979,934893,1.020000
SSE:600016,2024-07-17,60.686,61.072,60.320,61.005,2862982,1.020000
SSE:600016,2024-07-18,60.846,61.021,59.274,59.531,3048453,1.020000
SSE:600016,2024-07-19,59.514,61.033,59.512,60.682,1765856,1.020000
SSE:600016,2024-07-22,60.480,62.106,60.178,61.580,2179653,1.020000
SSE:600016,2024-07-23,61.472,62.270,61.206,62.039,2293308,1.020000
SSE:600016,2024-07-24,62.032,62.355,61.470,61.612,1300057,1.020000
SSE:600016,2024-07-25,61.249,61.527,61.194,61.250,3463188,1.020000
SSE:600016,2024-07-26,61.371,62.231,61.265,61.974,1240940,1.020000
SSE:600016,2024-07-29,61.863,63.144,61.805,62.763,3142929,1.020000
SSE:600016,2024-07-30,62.959,63.555,62.422,63.067,1898392,1.020000
SSE:600016,2024-07-31,62.750,62.837,61.801,62.277,1557193,1.020000
SSE:600016,2024-08-01,62.062,63.136,61.787,62.772,3361748,1.020000
SSE:600016,2024-08-02,62.604,63.957,62.180,63.544,1740527,1.020000
SSE:600016,2024-08-05,63.864,64.205,61.836,62.226,1609199,1.020000
SSE:600016,2024-08-06,62.344,64.027,62.212,63.598,1319149,1.020000
SSE:600016,2024-08-07,63.784,64.357,62.309,62.526,1472402,1.020000
SSE:600016,2024-08-08,62.318,63.768,61.934,63.492,1438482,1.020000
SSE:600016,2024-08-09,63.089,64.899,62.653,64.501,1262083,1.020000
SSE:600016,2024-08-12,64.384,65.437,64.025,65.106,1656626,1.020000
SSE:600016,2024-08-13,65.526,65.936,62.877,63.241,2376143,1.020000
SSE:600016,2024-08-14,63.559,64.115,63.201,63.776,3272349,1.020000
SSE:600016,2024-08-15,63.939,64.345,62.061,62.167,195214,1.020000
SSE:600016,2024-08-16,62.271,63.179,62.066,62.873,1811700,1.020000
SSE:600016,2024-08-19,62.852,64.049,62.749,63.706,2666358,1.020000
SSE:600016,2024-08-20,63.983,64.351,63.458,63.908,2502700,1.020000
SSE:600016,2024-08-21,63.708,64.319,63.454,63.925,1235547,1.020000
SSE:600016,2024-08-22,64.145,64.477,62.843,63.082,1625813,1.020000
SSE:600016,2024-08-23,63.325,63.463,62.542,62.985,1020206,1.020000
SSE:600016,2024-08-26,62.754,63.986,62.361,63.695,852372,1.020000
SSE:600016,2024-08-27,64.022,64.874,63.767,64.738,845996,1.020000
SSE:600016,2024-08-28,65.203,67.087,64.853,66.756,2471472,1.020000
SSE:600016,2024-08-29,66.985,67.322,65.718,66.015,3543716,1.020000
SSE:600016,2024-08-30,66.213,66.854,65.785,66.593,2410118,1.020000
SSE:600016,2024-09-02,66.773,67.362,65.550,65.795,824025,1.020000
SSE:600016,2024-09-03,65.628,65.757,64.302,64.756,2635304,1.020000
SSE:600016,2024-09-04,64.747,65.069,64.192,64.887,1332330,1.020000
SSE:600016,2024-09-05,64.977,65.198,64.780,65.026,1199945,1.020000
SSE:600016,2024-09-06,65.224,65.745,63.201,63.725,3138951,1.020000
SSE:600016,2024-09-09,63.898,64.405,63.364,63.912,1655254,1.020000
SSE:600016,2024-09-10,64.285,64.616,63.162,63.517,2356288,1.020000
SSE:600016,2024-09-11,63.648,64.092,63.189,63.370,1075204,1.020000
SSE:600016,2024-09-12,64.011,64.393,63.696,63.890,1205900,1.020000
SSE:600016,2024-09-13,63.370,63.706,62.898,63.033,2570069,1.020000
SSE:600016,2024-09-16,62.930,64.221,62.770,63.628,2677005,1.020000
SSE:600016,2024-09-17,63.903,64.183,63.381,63.690,2492554,1.020000
SSE:600016,2024-09-18,63.354,64.224,63.308,63.896,2717642,1.020000
SSE:600016,2024-09-19,63.884,64.391,63.564,63.779,1306786,1.020000
SSE:600016,2024-09-20,63.898,64.369,63.651,64.008,2335220,1.020000
SSE:600016,2024-09-23,63.943,64.275,63.122,63.471,2882304,1.020000
SSE:600016,2024-09-24,63.971,64.186,62.574,62.749,2486871,1.020000
SSE:600016,2024-09-25,62.678,63.037,61.769,62.175,1858786,1.020000
SSE:600016,2024-09-26,62.073,62.374,61.695,62.185,2293623,1.020000
SSE:600016,2024-09-27,62.190,62.554,60.569,60.847,1466110,1.020000
SSE:600016,2024-09-30,60.480,60.825,59.742,60.062,772542,1.020000
SSE:600016,2024-10-01,60.373,60.520,59.596,59.637,1232469,1.020000
SSE:600016,2024-10-02,59.389,59.867,58.034,58.404,1765516,1.020000
SSE:600016,2024-10-03,58.449,58.875,57.124,57.488,1940090,1.020000
SSE:600016,2024-10-04,57.802,58.277,57.452,57.999,733731,1.020000
SSE:600016,2024-10-07,58.054,58.439,56.748,57.098,686956,1.020000
SSE:600016,2024-10-08,56.877,57.158,56.221,56.779,1584100,1.020000
SSE:600016,2024-10-09,56.707,56.818,56.163,56.521,1836821,1.020000
SSE:600016,2024-10-10,56.748,56.961,55.622,55.852,1858431,1.020000
SSE:600016,2024-10-11,55.917,56.391,54.669,55.029,1931802,1.020000
SSE:600016,2024-10-14,54.886,55.949,54.734,55.688,2409160,1.020000
SSE:600016,2024-10-15,55.811,56.740,55.457,56.442,1804629,1.020000
SSE:600016,2024-10-16,56.428,56.730,56.091,56.351,1204771,1.020000
SSE:600016,2024-10-17,56.287,57.670,56.106,57.234,1320177,1.020000
SSE:600016,2024-10-18,57.102,57.220,56.131,56.498,198437,1.020000
SSE:600016,2024-10-21,56.817,57.498,56.482,57.172,2818722,1.020000
SSE:600016,2024-10-22,57.138,57.471,56.330,56.706,1161994,1.020000
SSE:600016,2024-10-23,56.673,57.255,56.148,56.446,2600516,1.020000
SSE:600016,2024-10-24,56.342,56.622,55.369,55.459,1702188,1.020000
SSE:600016,2024-10-25,55.498,55.788,54.323,54.588,971579,1.020000
SSE:600016,2024-10-28,54.616,56.113,54.516,56.003,2909458,1.020000
SSE:600016,2024-10-29,55.893,56.283,55.631,56.110,757806,1.020000
SSE:600016,2024-10-30,56.164,56.290,55.045,55.367,929544,1.020000
SSE:600016,2024-10-31,55.587,55.847,54.761,55.063,1686052,1.020000
SSE:600016,2024-11-01,55.170,55.471,53.719,53.914,2593033,1.020000
SSE:600016,2024-11-04,53.965,55.743,53.660,55.428,1494003,1.020000
SSE:600016,2024-11-05,55.194,55.886,54.864,55.808,1461253,1.020000
SSE:600016,2024-11-06,55.768,56.352,55.316,56.263,1384411,1.020000
SSE:600016,2024-11-07,56.295,56.385,55.817,56.121,1837231,1.020000
SSE:600016,2024-11-08,55.635,55.836,54.952,55.141,219953,1.020000
SSE:600016,2024-11-11,55.011,56.072,54.667,55.638,3291013,1.020000
SSE:600016,2024-11-12,55.825,56.165,55.200,55.460,1629340,1.020000
SSE:600016,2024-11-13,55.751,56.220,54.162,54.420,581046,1.020000
SSE:600016,2024-11-14,54.299,54.474,53.715,53.929,2197914,1.020000
SSE:600016,2024-11-15,53.972,55.384,53.812,55.027,1012075,1.020000
SSE:600016,2024-11-18,55.093,55.623,55.007,55.339,1287329,1.020000
SSE:600016,2024-11-19,55.275,55.584,54.393,54.717,2805049,1.020000
SSE:600016,2024-11-20,55.115,55.386,52.521,52.611,1502188,1.020000
SSE:600016,2024-11-21,52.994,53.575,52.819,53.190,1420227,1.020000
SSE:600016,2024-11-22,53.109,54.780,52.942,54.490,422256,1.020000
SSE:600016,2024-11-25,54.367,55.338,54.132,55.304,1093070,1.020000
SSE:600016,2024-11-26,55.595,55.849,54.098,54.241,2531307,1.020000
SSE:600016,2024-11-27,54.475,54.686,53.165,53.344,1671880,1.020000
SSE:600016,2024-11-28,53.291,54.202,52.794,53.858,1131463,1.020000
SSE:600016,2024-11-29,53.546,53.844,53.313,53.579,2198033,1.020000
SSE:600016,2024-12-02,53.527,53.919,53.185,53.547,272527,1.020000
SSE:600016,2024-12-03,53.322,54.308,53.110,53.892,1074907,1.040400
SSE:600016,2024-12-04,53.928,54.178,53.302,53.451,2679497,1.040400
SSE:600016,2024-12-05,53.583,53.796,52.172,52.453,2437246,1.040400
SSE:600016,2024-12-06,51.987,53.301,51.638,53.048,2053000,1.040400
SSE:600016,2024-12-09,53.491,53.760,52.696,53.022,2081147,1.040400
SSE:600016,2024-12-10,53.514,53.619,52.984,53.406,720532,1.040400
SSE:600016,2024-12-11,53.336,53.759,53.118,53.442,1711389,1.040400
SSE:600016,2024-12-12,53.354,53.976,53.113,53.760,2974232,1.040400
SSE:600016,2024-12-13,53.795,54.253,52.765,52.984,1349836,1.040400
SSE:600016,2024-12-16,52.918,53.052,52.250,52.406,2246547,1.040400
SSE:600016,2024-12-17,51.951,52.147,51.430,51.657,2768442,1.040400
SSE:600016,2024-12-18,51.598,52.371,51.287,51.963,2615096,1.040400
SSE:600016,2024-12-19,52.053,52.756,51.638,52.414,3212264,1.040400
SSE:600016,2024-12-20,52.404,52.600,50.907,51.264,2439799,1.040400
SSE:600016,2024-12-23,51.204,52.201,50.905,51.809,1966254,1.040400
SSE:600016,2024-12-24,51.635,52.054,51.201,51.709,1233658,1.040400
SSE:600016,2024-12-25,51.652,51.900,51.213,51.542,3030057,1.040400
SSE:600016,2024-12-26,51.681,51.842,50.637,50.929,1998011,1.040400
SSE:600016,2024-12-27,51.668,52.367,51.445,52.027,2707370,1.040400
SSE:600016,2024-12-30,51.752,52.101,50.627,50.942,1360585,1.040400
SSE:600016,2024-12-31,50.630,52.464,50.254,52.102,3088598,1.040400
SSE:600016,2025-01-01,52.273,52.589,51.642,52.124,1949267,1.040400
SSE:600016,2025-01-02,52.085,52.691,51.884,52.351,2024915,1.040400
SSE:600016,2025-01-03,52.224,52.383,51.846,52.229,1919989,1.040400
SSE:600016,2025-01-06,52.507,52.747,51.457,51.702,1817032,1.040400
SSE:600016,2025-01-07,51.604,52.917,51.562,52.578,1071491,1.040400
SSE:600016,2025-01-08,52.584,53.506,52.141,53.254,2871383,1.040400
SSE:600016,2025-01-09,53.324,53.749,52.869,53.385,518649,1.040400
SSE:600016,2025-01-10,53.671,53.900,53.157,53.391,1850416,1.040400
SSE:600016,2025-01-13,53.107,53.227,52.016,52.393,1051739,1.040400
SSE:600016,2025-01-14,52.452,52.549,52.000,52.287,1614933,1.040400
SSE:600016,2025-01-15,52.320,52.610,52.061,52.451,1589437,1.040400
SSE:600016,2025-01-16,52.468,53.475,52.144,53.345,2207035,1.040400
SSE:600016,2025-01-17,52.971,53.506,52.677,53.326,2961345,1.040400
SSE:600016,2025-01-20,52.921,53.220,51.962,52.099,2288415,1.040400
SSE:600016,2025-01-21,52.176,52.689,51.922,52.507,2401937,1.040400
SSE:600016,2025-01-22,52.473,52.764,52.285,52.348,2397990,1.040400
SSE:600016,2025-01-23,52.531,52.903,51.628,51.891,778335,1.040400
SSE:600016,2025-01-24,52.011,52.376,50.842,51.307,2697175,1.040400
SSE:600016,2025-01-27,51.306,52.594,50.905,52.254,1600472,1.040400
SSE:600016,2025-01-28,52.178,52.938,51.795,52.652,1146484,1.040400
SSE:600016,2025-01-29,52.736,53.402,52.516,52.993,3477625,1.040400
SSE:600016,2025-01-30,52.908,53.377,52.577,53.069,1379145,1.040400
SSE:600016,2025-01-31,53.509,53.971,52.208,52.505,1663574,1.040400
SSE:600016,2025-02-03,52.335,52.551,50.816,51.130,2171807,1.040400
SSE:600016,2025-02-04,51.424,51.950,51.258,51.656,1648362,1.040400
SSE:600016,2025-02-05,51.960,52.369,51.789,52.041,1576791,1.040400
SSE:600016,2025-02-06,51.922,53.145,51.543,52.851,1261456,1.040400
SSE:600016,2025-02-07,52.817,53.183,52.210,52.275,2216349,1.040400
SSE:600016,2025-02-10,52.087,52.341,51.969,51.973,1837523,1.040400
SSE:600016,2025-02-11,51.888,52.513,51.497,52.202,1867050,1.040400
SSE:600016,2025-02-12,52.408,52.590,50.902,51.349,2392295,1.040400
SSE:600016,2025-02-13,51.637,51.961,51.042,51.353,1790724,1.040400
SSE:600016,2025-02-14,51.208,51.696,51.149,51.579,2027086,1.040400
SSE:600016,2025-02-17,51.860,52.251,51.607,51.884,2168090,1.040400
SSE:600016,2025-02-18,52.000,52.401,51.721,52.101,1065137,1.040400
SSE:600016,2025-02-19,52.241,52.639,52.004,52.117,2561299,1.040400
SSE:600016,2025-02-20,51.997,52.616,51.875,52.271,2833302,1.040400
SSE:600016,2025-02-21,52.197,52.914,51.860,52.667,2219739,1.040400
SSE:600016,2025-02-24,52.681,53.208,50.606,50.860,2033020,1.040400
SSE:600016,2025-02-25,50.694,51.154,50.035,50.362,2753304,1.040400
SSE:600016,2025-02-26,50.565,50.952,50.087,50.357,1980651,1.040400
SSE:600016,2025-02-27,50.137,50.117,49.691,50.129,1823150,1.040400
SSE:600016,2025-02-28,50.026,50.206,49.178,49.490,2773762,1.040400
SSE:600016,2025-03-03,49.511,49.725,49.160,49.666,2092101,1.040400
SSE:600016,2025-03-04,49.508,50.036,49.246,49.847,1960789,1.040400
SSE:600016,2025-03-05,49.895,50.133,48.881,49.195,2537257,1.040400
SSE:600016,2025-03-06,49.071,50.335,48.711,50.039,978748,1.040400
SSE:600016,2025-03-07,49.862,50.110,49.216,49.664,2493433,1.040400
SSE:600016,2025-03-10,49.752,50.821,49.514,50.589,1803285,1.040400
SSE:600016,2025-03-11,50.368,50.791,49.947,50.428,1985052,1.040400
SSE:600016,2025-03-12,50.562,50.778,50.233,50.419,3588702,1.040400
SSE:600016,2025-03-13,50.391,50.618,50.143,50.355,404744,1.040400
SSE:600016,2025-03-14,50.516,50.791,50.352,50.590,791417,1.040400
SSE:600016,2025-03-17,50.491,51.161,50.143,50.633,1701923,1.040400
SSE:600016,2025-03-18,50.602,50.781,49.849,49.941,2924135,1.040400
SSE:600016,2025-03-19,49.845,49.972,49.063,49.381,995227,1.040400
SSE:600016,2025-03-20,49.636,50.256,49.347,49.992,1598322,1.040400
SSE:600016,2025-03-21,49.892,51.461,49.701,51.118,1209525,1.040400
SSE:600016,2025-03-24,51.111,51.441,50.901,51.153,1200423,1.040400
SSE:600016,2025-03-25,51.409,51.676,50.403,50.713,2776179,1.040400
SSE:600016,2025-03-26,50.875,51.119,50.477,50.826,1876331,1.040400
SSE:600016,2025-03-27,50.579,51.991,50.289,51.564,2016366,1.040400
SSE:600016,2025-03-28,51.507,52.887,51.254,52.691,2249409,1.040400
SSE:600016,2025-03-31,52.534,52.849,52.013,52.272,2994977,1.040400
SSE:600016,2025-04-01,52.778,52.890,51.427,51.779,3667178,1.040400
SSE:600016,2025-04-02,51.445,51.829,49.092,49.485,746440,1.040400
SSE:600016,2025-04-03,49.344,49.514,48.509,48.844,1271767,1.040400
SSE:600016,2025-04-04,48.720,48.704,48.060,48.305,2599534,1.040400
SSE:600016,2025-04-07,48.449,48.558,47.895,48.167,1982512,1.040400
SSE:600016,2025-04-08,48.213,49.181,47.860,48.846,3263976,1.040400
SSE:600016,2025-04-09,48.682,48.962,46.907,47.006,2448755,1.040400
SSE:600016,2025-04-10,46.728,47.365,46.520,47.254,1841913,1.040400
SSE:600016,2025-04-11,47.472,47.622,46.905,47.099,748543,1.040400
SSE:600016,2025-04-14,47.089,47.263,46.004,46.193,1987733,1.040400
SSE:600016,2025-04-15,46.001,47.184,45.692,46.865,2329175,1.040400
SSE:600016,2025-04-16,47.002,47.172,46.337,46.606,4615450,1.040400
SSE:600016,2025-04-17,46.481,46.605,45.574,45.901,1913067,1.040400
SSE:600016,2025-04-18,45.809,46.359,45.472,46.202,2796629,1.040400
SSE:600016,2025-04-21,46.365,46.713,45.582,45.790,1247320,1.040400
SSE:600016,2025-04-22,45.781,46.075,45.429,45.659,1997177,1.040400
SSE:600016,2025-04-23,45.726,45.787,45.006,45.395,1734683,1.040400
SSE:600016,2025-04-24,45.533,46.190,45.439,45.974,1422003,1.040400
SSE:600016,2025-04-25,45.910,46.060,45.718,45.806,3072800,1.040400
SSE:600016,2025-04-28,45.696,45.868,45.397,45.871,2598370,1.040400
SSE:600016,2025-04-29,46.007,46.338,45.672,46.151,2591673,1.040400
SSE:600016,2025-04-30,45.782,46.003,45.608,45.826,2395091,1.040400
SSE:600016,2025-05-01,45.852,45.945,45.466,45.728,2181912,1.040400
SSE:600016,2025-05-02,45.484,45.780,43.476,43.638,2789787,1.040400
SSE:600016,2025-05-05,43.518,43.739,43.113,43.078,2722916,1.040400
SSE:600016,2025-05-06,43.015,43.241,42.354,42.698,2258961,1.040400
SSE:600016,2025-05-07,43.040,43.224,41.505,41.595,1351869,1.040400
SSE:600016,2025-05-08,42.042,42.134,40.470,40.529,2276171,1.040400
SSE:600016,2025-05-09,40.382,40.863,40.287,40.614,2157032,1.040400
SSE:600016,2025-05-12,40.967,41.240,40.929,41.015,1227837,1.040400
SSE:600016,2025-05-13,41.038,41.286,40.732,41.017,1675605,1.040400
SSE:600016,2025-05-14,40.986,41.148,40.443,40.594,1147861,1.040400
SSE:600016,2025-05-15,40.944,41.190,39.265,39.529,2356028,1.040400
SSE:600016,2025-05-16,39.669,39.882,39.300,39.488,3189201,1.040400
SSE:600016,2025-05-19,39.494,39.932,39.199,39.779,2536319,1.040400
SSE:600016,2025-05-20,39.869,40.568,39.622,40.438,974545,1.061208
SSE:600016,2025-05-21,40.325,40.532,40.180,40.337,2966499,1.061208
SSE:600016,2025-05-22,40.218,40.348,39.304,39.532,442013,1.061208
SSE:600016,2025-05-23,39.367,39.534,39.172,39.375,2095854,1.061208
SSE:600016,2025-05-26,39.489,39.628,38.532,38.595,2364663,1.061208
SSE:600016,2025-05-27,38.436,38.936,38.291,38.769,1361772,1.061208
SSE:600016,2025-05-28,38.817,39.013,38.434,38.623,1860090,1.061208
SSE:600016,2025-05-29,38.668,39.354,38.441,39.058,1454745,1.061208
SSE:600016,2025-05-30,39.012,39.277,38.582,38.698,1592277,1.061208
SSE:600016,2025-06-02,38.777,38.989,38.418,38.565,1680683,1.061208
SSE:600016,2025-06-03,38.522,38.671,38.294,38.493,2062519,1.061208
SSE:600016,2025-06-04,38.557,38.905,37.547,37.776,2611903,1.061208
SSE:600016,2025-06-05,37.682,38.157,37.599,37.884,3155688,1.061208
SSE:600016,2025-06-06,37.972,38.743,37.614,38.583,2204699,1.061208
SSE:600016,2025-06-09,38.716,38.827,38.517,38.529,2310507,1.061208
SSE:600016,2025-06-10,38.194,38.443,37.705,37.935,1327690,1.061208
SSE:600016,2025-06-11,38.022,38.087,37.384,37.653,2372027,1.061208
SSE:600016,2025-06-12,37.578,37.885,37.226,37.397,2981013,1.061208
SSE:600016,2025-06-13,37.285,37.939,37.114,37.662,1236961,1.061208
SSE:600016,2025-06-16,37.890,38.010,36.440,36.693,1746992,1.061208
SSE:600016,2025-06-17,36.598,37.332,36.456,37.221,1885827,1.061208
SSE:600016,2025-06-18,37.337,37.608,36.973,37.083,2460325,1.061208
SSE:600016,2025-06-19,37.140,38.113,36.818,37.747,1572613,1.061208
SSE:600016,2025-06-20,37.964,38.194,37.079,37.282,2436543,1.061208
SSE:600016,2025-06-23,37.374,37.692,37.017,37.170,2174156,1.061208
SSE:600016,2025-06-24,37.156,38.272,36.953,38.138,2483179,1.061208
SSE:600016,2025-06-25,38.240,38.753,37.951,38.629,2056685,1.061208
SSE:600016,2025-06-26,38.958,39.105,38.215,38.548,906260,1.061208
SSE:600016,2025-06-27,38.507,38.603,38.115,38.169,2530287,1.061208
SSE:600016,2025-06-30,38.363,39.215,38.142,39.032,2019463,1.061208
SSE:600016,2025-07-01,39.179,39.221,38.637,38.715,2313912,1.061208
SSE:600016,2025-07-02,38.771,38.928,38.432,38.686,3199639,1.061208
SSE:600016,2025-07-03,38.467,38.697,37.797,37.995,1000383,1.061208
SSE:600016,2025-07-04,38.038,38.081,37.365,37.606,2128362,1.061208
SSE:600016,2025-07-07,37.537,38.465,37.326,38.198,497913,1.061208
SSE:600016,2025-07-08,38.226,39.104,38.058,38.909,2005843,1.061208
SSE:600016,2025-07-09,38.921,39.047,38.510,38.793,2215840,1.061208
SSE:600016,2025-07-10,38.696,39.355,38.401,39.292,977305,1.061208
SSE:600016,2025-07-11,39.364,39.972,39.215,39.794,2932947,1.061208
SSE:600016,2025-07-14,40.041,40.349,39.552,39.804,424447,1.061208
SSE:600016,2025-07-15,39.493,39.970,39.092,39.767,3236642,1.061208
SSE:600016,2025-07-16,39.787,40.249,39.626,40.029,2055516,1.061208
SSE:600016,2025-07-17,40.008,40.874,39.780,40.526,2193109,1.061208
SSE:600016,2025-07-18,40.572,40.673,39.934,40.047,1141422,1.061208
SSE:600016,2025-07-21,40.372,40.635,40.174,40.414,378475,1.061208
SSE:600016,2025-07-22,40.385,40.545,40.071,40.209,1552350,1.061208
SSE:600016,2025-07-23,40.109,40.617,39.927,40.473,3096584,1.061208
SSE:600016,2025-07-24,40.551,40.752,39.786,40.128,2383221,1.061208
SSE:600016,2025-07-25,39.919,40.106,39.125,39.398,851646,1.061208
